,rms,peaks,DateTime
4212.40634920635,0.0006198071,0,2025-09-30 14:58:12.406349206+02:00
4212.40925170068,0.0009010841,0,2025-09-30 14:58:12.409251701+02:00
4212.412154195012,0.001126381,0,2025-09-30 14:58:12.412154195+02:00
4212.415056689342,0.001247527,0,2025-09-30 14:58:12.415056689+02:00
4212.417959183674,0.0012374632,0,2025-09-30 14:58:12.417959184+02:00
4212.420861678004,0.001197598,0,2025-09-30 14:58:12.420861678+02:00
4212.423764172336,0.0010211949,0,2025-09-30 14:58:12.423764172+02:00
4212.426666666666,0.0008466823,0,2025-09-30 14:58:12.426666667+02:00
4212.429569160998,0.0007638121,0,2025-09-30 14:58:12.429569161+02:00
4212.432471655329,0.0006677095,0,2025-09-30 14:58:12.432471655+02:00
4212.43537414966,0.00078362366,0,2025-09-30 14:58:12.435374150+02:00
4212.438276643991,0.00090437446,0,2025-09-30 14:58:12.438276644+02:00
4212.441179138322,0.0008818511,0,2025-09-30 14:58:12.441179138+02:00
4212.444081632653,0.0007646223,0,2025-09-30 14:58:12.444081633+02:00
4212.446984126984,0.00068274094,0,2025-09-30 14:58:12.446984127+02:00
4212.449886621315,0.0006758131,0,2025-09-30 14:58:12.449886621+02:00
4212.452789115646,0.0007830975,0,2025-09-30 14:58:12.452789116+02:00
4212.455691609977,0.00085743156,0,2025-09-30 14:58:12.455691610+02:00
4212.458594104309,0.0008484228,0,2025-09-30 14:58:12.458594104+02:00
4212.461496598639,0.00079827406,0,2025-09-30 14:58:12.461496599+02:00
4212.464399092971,0.0006634288,0,2025-09-30 14:58:12.464399093+02:00
4212.467301587301,0.000620166,0,2025-09-30 14:58:12.467301587+02:00
4212.470204081633,0.00072285155,0,2025-09-30 14:58:12.470204082+02:00
4212.473106575963,0.0007811359,0,2025-09-30 14:58:12.473106576+02:00
4212.476009070295,0.0008573631,0,2025-09-30 14:58:12.476009070+02:00
4212.478911564626,0.0008158942,0,2025-09-30 14:58:12.478911565+02:00
4212.481814058957,0.0006738191,0,2025-09-30 14:58:12.481814059+02:00
4212.484716553288,0.0004937371,0,2025-09-30 14:58:12.484716553+02:00
4212.487619047619,0.00030828908,0,2025-09-30 14:58:12.487619048+02:00
4212.49052154195,0.00028647648,0,2025-09-30 14:58:12.490521542+02:00
4212.493424036281,0.00023689149,0,2025-09-30 14:58:12.493424036+02:00
4212.496326530612,0.00042591663,0,2025-09-30 14:58:12.496326531+02:00
4212.499229024943,0.00049660914,0,2025-09-30 14:58:12.499229025+02:00
4212.502131519274,0.0006548384,0,2025-09-30 14:58:12.502131519+02:00
4212.505034013606,0.00069483364,0,2025-09-30 14:58:12.505034014+02:00
4212.507936507936,0.0005987291,0,2025-09-30 14:58:12.507936508+02:00
4212.510839002268,0.00070810737,0,2025-09-30 14:58:12.510839002+02:00
4212.513741496598,0.0008439263,0,2025-09-30 14:58:12.513741497+02:00
4212.51664399093,0.0010476029,0,2025-09-30 14:58:12.516643991+02:00
4212.51954648526,0.0012490235,0,2025-09-30 14:58:12.519546485+02:00
4212.522448979592,0.0012555883,0,2025-09-30 14:58:12.522448979+02:00
4212.5253514739225,0.0011666393,0,2025-09-30 14:58:12.525351474+02:00
4212.528253968254,0.0009671485,0,2025-09-30 14:58:12.528253968+02:00
4212.531156462585,0.0007414979,0,2025-09-30 14:58:12.531156462+02:00
4212.534058956916,0.00086233154,0,2025-09-30 14:58:12.534058956+02:00
4212.536961451247,0.001058026,0,2025-09-30 14:58:12.536961451+02:00
4212.539863945578,0.0012630973,0,2025-09-30 14:58:12.539863946+02:00
4212.542766439909,0.0013403312,0,2025-09-30 14:58:12.542766440+02:00
4212.54566893424,0.0012149503,0,2025-09-30 14:58:12.545668934+02:00
4212.548571428571,0.00095867773,0,2025-09-30 14:58:12.548571429+02:00
4212.551473922903,0.0006999303,0,2025-09-30 14:58:12.551473923+02:00
4212.5543764172335,0.00060026103,0,2025-09-30 14:58:12.554376417+02:00
4212.557278911565,0.00071921357,0,2025-09-30 14:58:12.557278912+02:00
4212.5601814058955,0.0008465415,0,2025-09-30 14:58:12.560181406+02:00
4212.563083900227,0.0009026141,0,2025-09-30 14:58:12.563083900+02:00
4212.5659863945575,0.00081920397,0,2025-09-30 14:58:12.565986395+02:00
4212.568888888889,0.0006547399,0,2025-09-30 14:58:12.568888889+02:00
4212.5717913832195,0.0006274427,0,2025-09-30 14:58:12.571791383+02:00
4212.574693877551,0.000688074,0,2025-09-30 14:58:12.574693878+02:00
4212.5775963718825,0.0008139889,0,2025-09-30 14:58:12.577596372+02:00
4212.580498866213,0.0008282475,0,2025-09-30 14:58:12.580498866+02:00
4212.5834013605445,0.0007363735,0,2025-09-30 14:58:12.583401361+02:00
4212.586303854875,0.0005390023,0,2025-09-30 14:58:12.586303855+02:00
4212.5892063492065,0.00035974698,0,2025-09-30 14:58:12.589206349+02:00
4212.592108843537,0.00033686066,0,2025-09-30 14:58:12.592108844+02:00
4212.5950113378685,0.00031102597,0,2025-09-30 14:58:12.595011338+02:00
4212.5979138322,0.00036820472,0,2025-09-30 14:58:12.597913832+02:00
4212.600816326531,0.00041400472,0,2025-09-30 14:58:12.600816327+02:00
4212.603718820862,0.00048524744,0,2025-09-30 14:58:12.603718821+02:00
4212.606621315193,0.0005560817,0,2025-09-30 14:58:12.606621315+02:00
4212.609523809524,0.00053837616,0,2025-09-30 14:58:12.609523810+02:00
4212.612426303855,0.0004602405,0,2025-09-30 14:58:12.612426304+02:00
4212.615328798186,0.00033252605,0,2025-09-30 14:58:12.615328798+02:00
4212.618231292517,0.00033246967,0,2025-09-30 14:58:12.618231293+02:00
4212.621133786848,0.00041374582,0,2025-09-30 14:58:12.621133787+02:00
4212.6240362811795,0.0005459973,0,2025-09-30 14:58:12.624036281+02:00
4212.62693877551,0.0006299765,0,2025-09-30 14:58:12.626938776+02:00
4212.629841269842,0.0006924924,0,2025-09-30 14:58:12.629841270+02:00
4212.632743764172,0.0006384198,0,2025-09-30 14:58:12.632743764+02:00
4212.635646258504,0.00055307173,0,2025-09-30 14:58:12.635646259+02:00
4212.638548752834,0.00052841485,0,2025-09-30 14:58:12.638548753+02:00
4212.641451247166,0.00048273514,0,2025-09-30 14:58:12.641451247+02:00
4212.644353741496,0.0005355768,0,2025-09-30 14:58:12.644353741+02:00
4212.647256235828,0.00059922296,0,2025-09-30 14:58:12.647256236+02:00
4212.650158730159,0.0005763734,0,2025-09-30 14:58:12.650158730+02:00
4212.65306122449,0.0005035104,0,2025-09-30 14:58:12.653061224+02:00
4212.655963718821,0.00053366355,0,2025-09-30 14:58:12.655963719+02:00
4212.658866213152,0.0005667514,0,2025-09-30 14:58:12.658866213+02:00
4212.661768707483,0.00076553796,0,2025-09-30 14:58:12.661768707+02:00
4212.664671201814,0.0008380348,0,2025-09-30 14:58:12.664671202+02:00
4212.667573696145,0.0008579957,0,2025-09-30 14:58:12.667573696+02:00
4212.670476190477,0.0007965111,0,2025-09-30 14:58:12.670476190+02:00
4212.673378684807,0.0005879246,0,2025-09-30 14:58:12.673378685+02:00
4212.676281179139,0.00049317454,0,2025-09-30 14:58:12.676281179+02:00
4212.679183673469,0.0005687144,0,2025-09-30 14:58:12.679183673+02:00
4212.682086167801,0.00071682694,0,2025-09-30 14:58:12.682086168+02:00
4212.684988662131,0.00079486583,0,2025-09-30 14:58:12.684988662+02:00
4212.687891156463,0.0008061158,0,2025-09-30 14:58:12.687891156+02:00
4212.690793650793,0.00066614314,0,2025-09-30 14:58:12.690793651+02:00
4212.693696145125,0.00047394956,0,2025-09-30 14:58:12.693696145+02:00
4212.696598639456,0.00029202393,0,2025-09-30 14:58:12.696598639+02:00
4212.699501133787,0.00015874516,0,2025-09-30 14:58:12.699501134+02:00
4212.702403628118,0.00018188677,0,2025-09-30 14:58:12.702403628+02:00
4212.705306122449,0.00016722009,0,2025-09-30 14:58:12.705306122+02:00
4212.70820861678,0.00025214138,0,2025-09-30 14:58:12.708208617+02:00
4212.711111111111,0.0004681587,0,2025-09-30 14:58:12.711111111+02:00
4212.714013605442,0.0006333222,0,2025-09-30 14:58:12.714013605+02:00
4212.716916099773,0.00066273526,0,2025-09-30 14:58:12.716916100+02:00
4212.719818594104,0.0006406092,0,2025-09-30 14:58:12.719818594+02:00
4212.722721088436,0.0005395227,0,2025-09-30 14:58:12.722721088+02:00
4212.725623582766,0.00044387145,0,2025-09-30 14:58:12.725623583+02:00
4212.728526077098,0.0006338745,0,2025-09-30 14:58:12.728526077+02:00
4212.731428571428,0.00069662236,0,2025-09-30 14:58:12.731428571+02:00
4212.73433106576,0.00067643326,0,2025-09-30 14:58:12.734331066+02:00
4212.73723356009,0.0006259624,0,2025-09-30 14:58:12.737233560+02:00
4212.740136054422,0.0004294107,0,2025-09-30 14:58:12.740136054+02:00
4212.743038548753,0.00033774163,0,2025-09-30 14:58:12.743038549+02:00
4212.745941043084,0.00043421387,0,2025-09-30 14:58:12.745941043+02:00
4212.748843537415,0.00050060876,0,2025-09-30 14:58:12.748843537+02:00
4212.751746031746,0.00047433501,0,2025-09-30 14:58:12.751746032+02:00
4212.754648526077,0.0005116274,0,2025-09-30 14:58:12.754648526+02:00
4212.757551020408,0.00054334855,0,2025-09-30 14:58:12.757551020+02:00
4212.760453514739,0.00060958165,0,2025-09-30 14:58:12.760453515+02:00
4212.76335600907,0.000772464,0,2025-09-30 14:58:12.763356009+02:00
4212.766258503401,0.00095113483,0,2025-09-30 14:58:12.766258503+02:00
4212.769160997733,0.0011263138,0,2025-09-30 14:58:12.769160998+02:00
4212.772063492063,0.0011128157,0,2025-09-30 14:58:12.772063492+02:00
4212.774965986395,0.0010048897,0,2025-09-30 14:58:12.774965986+02:00
4212.777868480725,0.0008242683,0,2025-09-30 14:58:12.777868481+02:00
4212.780770975057,0.0005051393,0,2025-09-30 14:58:12.780770975+02:00
4212.783673469387,0.00045193575,0,2025-09-30 14:58:12.783673469+02:00
4212.786575963719,0.00050109817,0,2025-09-30 14:58:12.786575964+02:00
4212.78947845805,0.00053186266,0,2025-09-30 14:58:12.789478458+02:00
4212.792380952381,0.000493844,0,2025-09-30 14:58:12.792380952+02:00
4212.795283446712,0.00048353578,0,2025-09-30 14:58:12.795283447+02:00
4212.798185941043,0.0004836082,0,2025-09-30 14:58:12.798185941+02:00
4212.801088435374,0.0004902289,0,2025-09-30 14:58:12.801088435+02:00
4212.803990929705,0.0005986033,0,2025-09-30 14:58:12.803990930+02:00
4212.806893424036,0.0006862434,0,2025-09-30 14:58:12.806893424+02:00
4212.809795918367,0.0007204892,0,2025-09-30 14:58:12.809795918+02:00
4212.812698412698,0.0007124796,0,2025-09-30 14:58:12.812698413+02:00
4212.81560090703,0.00062799815,0,2025-09-30 14:58:12.815600907+02:00
4212.81850340136,0.00045230697,0,2025-09-30 14:58:12.818503401+02:00
4212.821405895692,0.000354072,0,2025-09-30 14:58:12.821405896+02:00
4212.824308390022,0.00031887894,0,2025-09-30 14:58:12.824308390+02:00
4212.827210884354,0.00033191245,0,2025-09-30 14:58:12.827210884+02:00
4212.8301133786845,0.0004526671,0,2025-09-30 14:58:12.830113379+02:00
4212.833015873016,0.0004860455,0,2025-09-30 14:58:12.833015873+02:00
4212.8359183673465,0.00046750525,0,2025-09-30 14:58:12.835918367+02:00
4212.838820861678,0.00044605776,0,2025-09-30 14:58:12.838820862+02:00
4212.841723356009,0.00036556815,0,2025-09-30 14:58:12.841723356+02:00
4212.84462585034,0.0002864301,0,2025-09-30 14:58:12.844625850+02:00
4212.847528344671,0.000341336,0,2025-09-30 14:58:12.847528345+02:00
4212.850430839002,0.00041610794,0,2025-09-30 14:58:12.850430839+02:00
4212.8533333333335,0.00052173296,0,2025-09-30 14:58:12.853333333+02:00
4212.856235827664,0.000566937,0,2025-09-30 14:58:12.856235828+02:00
4212.8591383219955,0.00059631164,0,2025-09-30 14:58:12.859138322+02:00
4212.862040816327,0.0005553565,0,2025-09-30 14:58:12.862040816+02:00
4212.8649433106575,0.0004231556,0,2025-09-30 14:58:12.864943311+02:00
4212.867845804989,0.00038120968,0,2025-09-30 14:58:12.867845805+02:00
4212.8707482993195,0.00029650456,0,2025-09-30 14:58:12.870748299+02:00
4212.873650793651,0.0002640151,0,2025-09-30 14:58:12.873650794+02:00
4212.876553287982,0.00032182288,0,2025-09-30 14:58:12.876553288+02:00
4212.879455782313,0.0004120401,0,2025-09-30 14:58:12.879455782+02:00
4212.882358276644,0.00037597917,0,2025-09-30 14:58:12.882358277+02:00
4212.885260770975,0.00037332668,0,2025-09-30 14:58:12.885260771+02:00
4212.8881632653065,0.00038146132,0,2025-09-30 14:58:12.888163265+02:00
4212.891065759637,0.00038161292,0,2025-09-30 14:58:12.891065760+02:00
4212.8939682539685,0.0005537864,0,2025-09-30 14:58:12.893968254+02:00
4212.896870748299,0.0007405144,0,2025-09-30 14:58:12.896870748+02:00
4212.8997732426305,0.0007948606,0,2025-09-30 14:58:12.899773243+02:00
4212.902675736961,0.0007629127,0,2025-09-30 14:58:12.902675737+02:00
4212.905578231293,0.0006497867,0,2025-09-30 14:58:12.905578231+02:00
4212.908480725624,0.00042815146,0,2025-09-30 14:58:12.908480726+02:00
4212.911383219955,0.0002497486,0,2025-09-30 14:58:12.911383220+02:00
4212.914285714286,0.00018566742,0,2025-09-30 14:58:12.914285714+02:00
4212.917188208617,0.00018220337,0,2025-09-30 14:58:12.917188209+02:00
4212.920090702948,0.00018013036,0,2025-09-30 14:58:12.920090703+02:00
4212.922993197279,0.0003665122,0,2025-09-30 14:58:12.922993197+02:00
4212.92589569161,0.00068309996,0,2025-09-30 14:58:12.925895692+02:00
4212.928798185941,0.0008313563,0,2025-09-30 14:58:12.928798186+02:00
4212.931700680272,0.0008425502,0,2025-09-30 14:58:12.931700680+02:00
4212.934603174604,0.00078511704,0,2025-09-30 14:58:12.934603175+02:00
4212.937505668934,0.00052925054,0,2025-09-30 14:58:12.937505669+02:00
4212.940408163266,0.00024523944,0,2025-09-30 14:58:12.940408163+02:00
4212.943310657596,0.00020838952,0,2025-09-30 14:58:12.943310658+02:00
4212.946213151928,0.00019893702,0,2025-09-30 14:58:12.946213152+02:00
4212.949115646258,0.00033922226,0,2025-09-30 14:58:12.949115646+02:00
4212.95201814059,0.00053571165,0,2025-09-30 14:58:12.952018141+02:00
4212.95492063492,0.00069958693,0,2025-09-30 14:58:12.954920635+02:00
4212.957823129252,0.0007486539,0,2025-09-30 14:58:12.957823129+02:00
4212.960725623583,0.0007323104,0,2025-09-30 14:58:12.960725624+02:00
4212.963628117914,0.0006162522,0,2025-09-30 14:58:12.963628118+02:00
4212.966530612245,0.00047759357,0,2025-09-30 14:58:12.966530612+02:00
4212.969433106576,0.00050801557,0,2025-09-30 14:58:12.969433107+02:00
4212.972335600907,0.0005229446,0,2025-09-30 14:58:12.972335601+02:00
4212.975238095238,0.00057106966,0,2025-09-30 14:58:12.975238095+02:00
4212.978140589569,0.0005786297,0,2025-09-30 14:58:12.978140590+02:00
4212.981043083901,0.00052341796,0,2025-09-30 14:58:12.981043084+02:00
4212.983945578231,0.00046401806,0,2025-09-30 14:58:12.983945578+02:00
4212.986848072563,0.0004122692,0,2025-09-30 14:58:12.986848073+02:00
4212.989750566893,0.00032931383,0,2025-09-30 14:58:12.989750567+02:00
4212.992653061225,0.00026713766,0,2025-09-30 14:58:12.992653061+02:00
4212.995555555555,0.0002698369,0,2025-09-30 14:58:12.995555556+02:00
4212.998458049887,0.00031118776,0,2025-09-30 14:58:12.998458050+02:00
4213.001360544217,0.00033807245,0,2025-09-30 14:58:13.001360544+02:00
4213.004263038549,0.0003235355,0,2025-09-30 14:58:13.004263039+02:00
4213.00716553288,0.00039046296,0,2025-09-30 14:58:13.007165533+02:00
4213.010068027211,0.0004150504,0,2025-09-30 14:58:13.010068027+02:00
4213.012970521542,0.0003889116,0,2025-09-30 14:58:13.012970522+02:00
4213.015873015873,0.00042918327,0,2025-09-30 14:58:13.015873016+02:00
4213.018775510204,0.0003978456,0,2025-09-30 14:58:13.018775510+02:00
4213.021678004535,0.00035739742,0,2025-09-30 14:58:13.021678005+02:00
4213.024580498866,0.0003613324,0,2025-09-30 14:58:13.024580499+02:00
4213.027482993197,0.0004206374,0,2025-09-30 14:58:13.027482993+02:00
4213.030385487528,0.0005188733,0,2025-09-30 14:58:13.030385488+02:00
4213.03328798186,0.0005361187,0,2025-09-30 14:58:13.033287982+02:00
4213.03619047619,0.0005378124,0,2025-09-30 14:58:13.036190476+02:00
4213.039092970522,0.00046130488,0,2025-09-30 14:58:13.039092971+02:00
4213.041995464852,0.00035945635,0,2025-09-30 14:58:13.041995465+02:00
4213.044897959184,0.00026717797,0,2025-09-30 14:58:13.044897959+02:00
4213.047800453514,0.00025720193,0,2025-09-30 14:58:13.047800454+02:00
4213.050702947846,0.00025551236,0,2025-09-30 14:58:13.050702948+02:00
4213.053605442177,0.00014874374,0,2025-09-30 14:58:13.053605442+02:00
4213.056507936508,0.0001737216,0,2025-09-30 14:58:13.056507937+02:00
4213.059410430839,0.00018535551,0,2025-09-30 14:58:13.059410431+02:00
4213.06231292517,0.00020586095,0,2025-09-30 14:58:13.062312925+02:00
