,rms,peaks,DateTime
37.24480725623583,0.0006045012,0,2025-09-30 13:48:37.244807256+02:00
37.24770975056689,0.00053832034,0,2025-09-30 13:48:37.247709751+02:00
37.25061224489796,0.0005058352,0,2025-09-30 13:48:37.250612245+02:00
37.253514739229026,0.0005152981,0,2025-09-30 13:48:37.253514739+02:00
37.25641723356009,0.00053344085,0,2025-09-30 13:48:37.256417234+02:00
37.25931972789115,0.00045555647,0,2025-09-30 13:48:37.259319728+02:00
37.26222222222222,0.00045330415,0,2025-09-30 13:48:37.262222222+02:00
37.26512471655329,0.00071674417,0,2025-09-30 13:48:37.265124717+02:00
37.268027210884355,0.00085367315,0,2025-09-30 13:48:37.268027211+02:00
37.27092970521542,0.00092493324,0,2025-09-30 13:48:37.270929705+02:00
37.27383219954648,0.00089298724,0,2025-09-30 13:48:37.273832200+02:00
37.27673469387755,0.00070311566,0,2025-09-30 13:48:37.276734694+02:00
37.27963718820862,0.00052049954,0,2025-09-30 13:48:37.279637188+02:00
37.282539682539685,0.0005157709,0,2025-09-30 13:48:37.282539683+02:00
37.285442176870745,0.00048332932,0,2025-09-30 13:48:37.285442177+02:00
37.28834467120181,0.00048754516,0,2025-09-30 13:48:37.288344671+02:00
37.29124716553288,0.0007187554,0,2025-09-30 13:48:37.291247166+02:00
37.29414965986395,0.0011379494,0,2025-09-30 13:48:37.294149660+02:00
37.297052154195015,0.0015393888,0,2025-09-30 13:48:37.297052154+02:00
37.299954648526075,0.0020728488,0,2025-09-30 13:48:37.299954649+02:00
37.30285714285714,0.002601822,0,2025-09-30 13:48:37.302857143+02:00
37.30575963718821,0.0029549028,0,2025-09-30 13:48:37.305759637+02:00
37.30866213151928,0.0031547414,0,2025-09-30 13:48:37.308662132+02:00
37.31156462585034,0.0031793297,0,2025-09-30 13:48:37.311564626+02:00
37.314467120181405,0.0031301726,0,2025-09-30 13:48:37.314467120+02:00
37.31736961451247,0.0030185238,0,2025-09-30 13:48:37.317369615+02:00
37.32027210884354,0.0030464495,0,2025-09-30 13:48:37.320272109+02:00
37.32317460317461,0.0030555406,0,2025-09-30 13:48:37.323174603+02:00
37.32607709750567,0.0029740464,0,2025-09-30 13:48:37.326077098+02:00
37.328979591836735,0.002818939,0,2025-09-30 13:48:37.328979592+02:00
37.3318820861678,0.0024963343,0,2025-09-30 13:48:37.331882086+02:00
37.33478458049886,0.0020830298,0,2025-09-30 13:48:37.334784580+02:00
37.33768707482993,0.0015508616,0,2025-09-30 13:48:37.337687075+02:00
37.340589569161,0.0012859142,0,2025-09-30 13:48:37.340589569+02:00
37.343492063492064,0.001986994,0,2025-09-30 13:48:37.343492063+02:00
37.34639455782313,0.09478241,0,2025-09-30 13:48:37.346394558+02:00
37.34929705215419,0.11272949,0,2025-09-30 13:48:37.349297052+02:00
37.35219954648526,0.11775035,0,2025-09-30 13:48:37.352199546+02:00
37.35510204081633,0.12531984,1,2025-09-30 13:48:37.355102041+02:00
37.358004535147394,0.090418644,0,2025-09-30 13:48:37.358004535+02:00
37.360907029478454,0.069951735,0,2025-09-30 13:48:37.360907029+02:00
37.36380952380952,0.061891608,0,2025-09-30 13:48:37.363809524+02:00
37.36671201814059,0.044893358,0,2025-09-30 13:48:37.366712018+02:00
37.36961451247166,0.02711028,0,2025-09-30 13:48:37.369614512+02:00
37.372517006802724,0.02246148,0,2025-09-30 13:48:37.372517007+02:00
37.375419501133784,0.023966568,0,2025-09-30 13:48:37.375419501+02:00
37.37832199546485,0.025947439,0,2025-09-30 13:48:37.378321995+02:00
37.38122448979592,0.024714839,0,2025-09-30 13:48:37.381224490+02:00
37.384126984126986,0.022239646,0,2025-09-30 13:48:37.384126984+02:00
37.38702947845805,0.019936992,0,2025-09-30 13:48:37.387029478+02:00
37.389931972789114,0.01722248,0,2025-09-30 13:48:37.389931973+02:00
37.39283446712018,0.013878286,0,2025-09-30 13:48:37.392834467+02:00
37.39573696145125,0.009936878,0,2025-09-30 13:48:37.395736961+02:00
37.398639455782316,0.005833052,0,2025-09-30 13:48:37.398639456+02:00
37.401541950113376,0.0031937272,0,2025-09-30 13:48:37.401541950+02:00
37.404444444444444,0.0026359302,0,2025-09-30 13:48:37.404444444+02:00
37.40734693877551,0.0027871856,0,2025-09-30 13:48:37.407346939+02:00
37.41024943310658,0.0031754456,0,2025-09-30 13:48:37.410249433+02:00
37.41315192743764,0.003868696,0,2025-09-30 13:48:37.413151927+02:00
37.416054421768706,0.004687538,0,2025-09-30 13:48:37.416054422+02:00
37.41895691609977,0.0051559703,0,2025-09-30 13:48:37.418956916+02:00
37.42185941043084,0.005151529,0,2025-09-30 13:48:37.421859410+02:00
37.42476190476191,0.0049090437,0,2025-09-30 13:48:37.424761905+02:00
37.42766439909297,0.0044763447,0,2025-09-30 13:48:37.427664399+02:00
37.430566893424036,0.0039115204,0,2025-09-30 13:48:37.430566893+02:00
37.4334693877551,0.003352227,0,2025-09-30 13:48:37.433469388+02:00
37.43637188208617,0.002770958,0,2025-09-30 13:48:37.436371882+02:00
37.43927437641723,0.0023325945,0,2025-09-30 13:48:37.439274376+02:00
37.4421768707483,0.0019798304,0,2025-09-30 13:48:37.442176871+02:00
37.445079365079366,0.0017214507,0,2025-09-30 13:48:37.445079365+02:00
37.44798185941043,0.0015709758,0,2025-09-30 13:48:37.447981859+02:00
37.4508843537415,0.0013435779,0,2025-09-30 13:48:37.450884354+02:00
37.45378684807256,0.0012022894,0,2025-09-30 13:48:37.453786848+02:00
37.45668934240363,0.0011097061,0,2025-09-30 13:48:37.456689342+02:00
37.459591836734695,0.0009978019,0,2025-09-30 13:48:37.459591837+02:00
37.462494331065756,0.0010439276,0,2025-09-30 13:48:37.462494331+02:00
37.46539682539682,0.0011502167,0,2025-09-30 13:48:37.465396825+02:00
37.46829931972789,0.0015647763,0,2025-09-30 13:48:37.468299320+02:00
37.47120181405896,0.0020653862,0,2025-09-30 13:48:37.471201814+02:00
37.474104308390025,0.002531207,0,2025-09-30 13:48:37.474104308+02:00
37.477006802721085,0.003068806,0,2025-09-30 13:48:37.477006803+02:00
37.47990929705215,0.0034922326,0,2025-09-30 13:48:37.479909297+02:00
37.48281179138322,0.0037337267,0,2025-09-30 13:48:37.482811791+02:00
37.48571428571429,0.0037790868,0,2025-09-30 13:48:37.485714286+02:00
37.48861678004535,0.0035784906,0,2025-09-30 13:48:37.488616780+02:00
37.491519274376415,0.003334858,0,2025-09-30 13:48:37.491519274+02:00
37.49442176870748,0.00315075,0,2025-09-30 13:48:37.494421769+02:00
37.49732426303855,0.0030878594,0,2025-09-30 13:48:37.497324263+02:00
37.50022675736962,0.003192559,0,2025-09-30 13:48:37.500226756+02:00
37.50312925170068,0.003135498,0,2025-09-30 13:48:37.503129252+02:00
37.506031746031745,0.0029081507,0,2025-09-30 13:48:37.506031746+02:00
37.50893424036281,0.0024899887,0,2025-09-30 13:48:37.508934240+02:00
37.51183673469388,0.0018989658,0,2025-09-30 13:48:37.511836735+02:00
37.51473922902494,0.0013035358,0,2025-09-30 13:48:37.514739229+02:00
37.51764172335601,0.0008136285,0,2025-09-30 13:48:37.517641723+02:00
37.520544217687075,0.00072433887,0,2025-09-30 13:48:37.520544217+02:00
37.52344671201814,0.0008352277,0,2025-09-30 13:48:37.523446712+02:00
37.52634920634921,0.00084219524,0,2025-09-30 13:48:37.526349206+02:00
37.52925170068027,0.00081399595,0,2025-09-30 13:48:37.529251700+02:00
37.53215419501134,0.00077045476,0,2025-09-30 13:48:37.532154195+02:00
37.535056689342404,0.0006835316,0,2025-09-30 13:48:37.535056689+02:00
37.53795918367347,0.00073274923,0,2025-09-30 13:48:37.537959184+02:00
37.54086167800453,0.00080326037,0,2025-09-30 13:48:37.540861678+02:00
37.5437641723356,0.0008126821,0,2025-09-30 13:48:37.543764172+02:00
37.54666666666667,0.000786586,0,2025-09-30 13:48:37.546666667+02:00
37.549569160997734,0.0007056411,0,2025-09-30 13:48:37.549569161+02:00
37.5524716553288,0.00056415185,0,2025-09-30 13:48:37.552471655+02:00
37.55537414965986,0.00046344174,0,2025-09-30 13:48:37.555374150+02:00
37.55827664399093,0.00042320305,0,2025-09-30 13:48:37.558276644+02:00
37.561179138322,0.0005468833,0,2025-09-30 13:48:37.561179138+02:00
37.564081632653064,0.0006411365,0,2025-09-30 13:48:37.564081633+02:00
37.566984126984124,0.0006729398,0,2025-09-30 13:48:37.566984127+02:00
37.56988662131519,0.0006455596,0,2025-09-30 13:48:37.569886621+02:00
37.57278911564626,0.0005146628,0,2025-09-30 13:48:37.572789116+02:00
37.575691609977326,0.00039648145,0,2025-09-30 13:48:37.575691610+02:00
37.578594104308394,0.00038741573,0,2025-09-30 13:48:37.578594104+02:00
37.581496598639454,0.0004216191,0,2025-09-30 13:48:37.581496599+02:00
37.58439909297052,0.00043689422,0,2025-09-30 13:48:37.584399093+02:00
37.58730158730159,0.00052761286,0,2025-09-30 13:48:37.587301587+02:00
37.590204081632656,0.0005475616,0,2025-09-30 13:48:37.590204082+02:00
37.593106575963716,0.00055651704,0,2025-09-30 13:48:37.593106576+02:00
37.596009070294784,0.0006681018,0,2025-09-30 13:48:37.596009070+02:00
37.59891156462585,0.00069288694,0,2025-09-30 13:48:37.598911565+02:00
37.60181405895692,0.00069898105,0,2025-09-30 13:48:37.601814059+02:00
37.60471655328798,0.00079268555,0,2025-09-30 13:48:37.604716553+02:00
37.607619047619046,0.00086720265,0,2025-09-30 13:48:37.607619048+02:00
37.61052154195011,0.0010603088,0,2025-09-30 13:48:37.610521542+02:00
37.61342403628118,0.001288822,0,2025-09-30 13:48:37.613424036+02:00
37.61632653061224,0.0015818427,0,2025-09-30 13:48:37.616326531+02:00
37.61922902494331,0.0020494408,0,2025-09-30 13:48:37.619229025+02:00
37.622131519274376,0.002545134,0,2025-09-30 13:48:37.622131519+02:00
37.62503401360544,0.0031129576,0,2025-09-30 13:48:37.625034014+02:00
37.62793650793651,0.003633909,0,2025-09-30 13:48:37.627936508+02:00
37.63083900226757,0.0041060736,0,2025-09-30 13:48:37.630839002+02:00
37.63374149659864,0.0044951946,0,2025-09-30 13:48:37.633741497+02:00
37.636643990929706,0.0047656856,0,2025-09-30 13:48:37.636643991+02:00
37.63954648526077,0.004804469,0,2025-09-30 13:48:37.639546485+02:00
37.64244897959183,0.0046071513,0,2025-09-30 13:48:37.642448980+02:00
37.6453514739229,0.0042313044,0,2025-09-30 13:48:37.645351474+02:00
37.64825396825397,0.0036003594,0,2025-09-30 13:48:37.648253968+02:00
37.651156462585035,0.0029402615,0,2025-09-30 13:48:37.651156463+02:00
37.6540589569161,0.0022223783,0,2025-09-30 13:48:37.654058957+02:00
37.65696145124716,0.0014990865,0,2025-09-30 13:48:37.656961451+02:00
37.65986394557823,0.0014510413,0,2025-09-30 13:48:37.659863946+02:00
37.6627664399093,0.0023411545,0,2025-09-30 13:48:37.662766440+02:00
37.665668934240365,0.004947531,0,2025-09-30 13:48:37.665668934+02:00
37.668571428571425,0.113438636,0,2025-09-30 13:48:37.668571429+02:00
37.67147392290249,0.122598246,0,2025-09-30 13:48:37.671473923+02:00
37.67437641723356,0.13077468,0,2025-09-30 13:48:37.674376417+02:00
37.67727891156463,0.13961628,1,2025-09-30 13:48:37.677278912+02:00
37.680181405895695,0.08869712,0,2025-09-30 13:48:37.680181406+02:00
37.683083900226755,0.07788523,0,2025-09-30 13:48:37.683083900+02:00
