timestamp,AU1,AU2,AU3,AU4,AU5,AU7
60.002,0.0929782082324455,0.3326850050940076,0.5338685861941675,0.274481658692185,0.303017084696474,0.1783633841886269
60.082,0.0836965294592413,0.2716495322774845,0.4161129568106312,0.371451355661882,0.2074881861141403,0.1686546463245492
60.122,0.0677158999192897,0.1372603500972492,0.3109080841638981,0.3287081339712919,0.1785532533624136,0.1250485436893204
60.162,0.0814366424535916,0.1527276095211633,0.3042635658914728,0.3080542264752791,0.2816430388949473,0.1902912621359223
60.202,0.1120258272800645,0.2555339446142447,0.2769472129937246,0.3098883572567783,0.2612141039621956,0.1573370319001387
60.242,0.1003228410008071,0.2704454941187367,0.6463639719453673,0.365311004784689,0.213958560523446,0.1240499306518724
60.282,0.0823244552058111,0.2199685097712327,0.6664820967146549,0.3518341307814992,0.1973827699018538,0.1357004160887656
60.322,0.0924132364810331,0.258868204130777,0.2366186784791435,0.2731259968102073,0.246964740094511,0.2022746185852982
60.362,0.0692493946731235,0.2309900898397703,0.4553340716131414,0.2301435406698564,0.1726644856415848,0.1460748959778086
60.402,0.03091202582728,0.2948967305733074,0.4096530084902178,0.2807017543859649,0.1866957470010905,0.1146740638002773
60.442,0.16545601291364,0.2561822728535704,0.3477297895902547,0.2272727272727272,0.135659760087241,0.1880166435506241
60.482,0.067958030669895,0.2682226544410484,0.2799003322259136,0.2456937799043062,0.2305343511450381,0.1779750346740638
60.522,0.0753026634382566,0.246827822543299,0.6335363602805463,0.149920255183413,0.1744093057070156,0.2255755894590846
60.562,0.0813559322033898,0.1624525331110493,0.5528792912513842,0.2222488038277512,0.1203925845147219,0.1651040221914008
60.602,0.0367231638418079,0.2035750671482819,0.3486526393503137,0.2271929824561403,0.188295165394402,0.1554507628294036
60.642,0.0588377723970944,0.192646105399648,0.4172203765227021,0.2220095693779904,0.2151944747364594,0.1821359223300971
60.682,0.0177562550443906,0.1525423728813559,0.5003691399040237,0.2221690590111642,0.1581243184296619,0.188626907073509
60.722,0.1498789346246973,0.2021857923497267,0.4004245108896271,0.331578947368421,0.1531079607415485,0.1790291262135922
60.762,0.0373688458434221,0.1242011669908307,0.3370247323735695,0.3892344497607655,0.1619774627408215,0.2457697642163661
60.802,0.0497175141242937,0.2983236084097434,0.3695090439276486,0.2175438596491228,0.2103235187204652,0.2650208044382802
60.842,0.1313155770782889,0.2011669908307863,0.4444444444444444,0.2236842105263158,0.1259178480552526,0.3123439667128987
60.882,0.0548022598870056,0.4342873020283412,0.2626430417128091,0.1704944178628389,0.3346419483824064,0.2228571428571428
60.922,0.0986279257465698,0.2675743262017227,0.2511997046880768,0.1984848484848485,0.3423482370047255,0.1459639389736477
60.962,0.0497175141242937,0.1907937390015745,0.4017165005537098,0.2147527910685805,0.2607778989458378,0.2090429958391123
61.002,0.0851493139628732,0.135315365379272,0.4076227390180879,0.2720893141945773,0.2118502362777171,0.16
61.042,0.1142857142857142,0.2629434102065388,0.3790143964562569,0.1165071770334928,0.2953107960741548,0.2244105409153952
61.082,0.0581920903954802,0.1725479299805501,0.4828349944629014,0.1575757575757575,0.3241730279898219,0.1940638002773925
61.122,0.0591606133979015,0.1656015559877743,0.463547434477667,0.2443381180223285,0.352453653217012,0.1798058252427184
61.163,0.072639225181598,0.1477262202463647,0.4739756367663344,0.2047049441786284,0.4039258451472192,0.21375866851595
61.202,0.0941888619854721,0.1254052051495786,0.3758767072720561,0.15103668261563,0.4077062886223191,0.263134535367545
61.242,0.0710250201775625,0.1674539223858479,0.2185308231819859,0.1516746411483253,0.3487459105779716,0.1815811373092926
61.282,0.109685230024213,0.1964434565156988,0.3462532299741602,0.1500797448165869,0.2582333696837514,0.1696532593619972
61.322,0.115092816787732,0.2304343799203482,0.3828903654485049,0.2085326953748006,0.2784442021083242,0.1603883495145631
61.362,0.0606941081517352,0.1878299527646568,0.3953488372093023,0.1828548644338118,0.3175572519083969,0.2757836338418862
61.402,0.0933010492332526,0.2660924330832638,0.5555555555555556,0.1470494417862839,0.1959287531806615,0.2095977808599168
61.443,0.0693301049233252,0.2300639066407335,0.4713916574381691,0.2311802232854864,0.279607415485278,0.2283495145631068
61.483,0.1531880548829701,0.2226544410484393,0.6993355481727574,0.2863636363636364,0.2012359142130134,0.1278224687933425
61.523,0.1008878127522195,0.1681948689450773,0.527593207825766,0.301993620414673,0.3379134860050891,0.2005547850208044
61.563,0.0736884584342211,0.1376308233768639,0.6437799926172019,0.3921052631578947,0.1487459105779716,0.1704854368932039
61.603,0.0891041162227603,0.4168750578864499,0.9270025839793282,0.4787878787878787,0.617157397310069,0.3048543689320388
61.643,0.094592413236481,0.3177734555895156,0.4782207456626061,0.1737639553429027,0.2093057070156306,0.1644937586685159
61.683,0.0718321226795803,0.3086042419190516,0.4919712070874861,0.2031897926634768,0.2905852417302799,0.151511789181692
61.723,0.0696529459241323,0.1969991664351208,0.4866186784791436,0.1791068580542264,0.2383860414394765,0.1428016643550624
61.763,0.062227602905569,0.1741224414189126,0.5287929125138427,0.2395534290271132,0.2529989094874591,0.1265464632454923
61.803,2.046489104116223,2.496526813003612,3.216592838685862,2.428389154704944,2.551581243184297,1.917004160887656
61.843,0.0172719935431799,0.0907659535056034,0.1783868586194167,0.0529505582137161,0.1346419483824064,0.0781692094313453
61.883,0.0146085552865213,0.0851162359914791,0.1309523809523809,0.0780701754385965,0.1291893856779353,0.0508183079056865
61.923,0.0138821630347054,0.0990089839770306,0.2453857511997046,0.063237639553429,0.1060705198109778,0.1110124826629681
61.963,0.0860371267150928,0.165972029267389,0.2069029162052418,0.0721690590111642,0.1879316612141039,0.1229403606102635
62.003,0.0509281678773204,0.1204964341946837,0.2380029531192322,0.0911483253588516,0.0956015994183933,0.1011373092926491
62.043,0.0414850686037126,0.186348059646198,0.3072166851236618,0.1712918660287081,0.1656125045438022,0.0846047156726768
