timestamp,AU1,AU2,AU3,AU4,AU5,AU7
60.01,0.008701024610949964,0.0044420276861884,0.004794190101147502,0.08354891277860849,0.010244941796017903,0.04167827112423271
60.24,0.013086540015722826,0.008888465753643155,-0.0027815118624024797,0.0527888595760604,0.003713863382676643,0.02650630112580909
60.51,-0.009056696990406345,0.00475343671196874,-0.002329095645743033,0.011305893543764694,0.017347818475307492,0.03501541716046652
60.74,-0.0036074205495242903,-0.0013715254069832112,-0.013298655036024811,0.006618753179993572,0.0015643142738195107,0.034710352318483066
61.01,-0.01363689702102252,-0.005262100684673522,-0.011111037093225173,-0.005524064837465651,0.006964520995974248,0.0035185519274736074
61.25,-0.0035820532412171586,-0.010591285589659436,-0.00999327494376248,0.0008806553736097485,0.007204869512711368,-0.004518944742627844
61.51,-0.003671861084955141,-0.005749305960223423,-0.011303205879043593,-0.009594190787469224,0.012660504778298602,-0.0052811861845394655
61.74,-0.00879370994040602,-0.003640215213647993,-0.0032935619836155384,0.0016200468506091734,0.009525966728363254,0.010303538396005422
62.02,-0.012828853597309293,-0.007997620321272459,0.0013463814236370675,0.0006995074002903081,0.0015947676214175372,-0.001799554450526911
62.25,-0.003224487779051386,-0.0036482622250811857,0.003781998527588636,0.00811682367812144,0.0208203628025489,0.004379088301464537
62.49,0.018426017659455333,0.0076082687680854395,0.0030442044191709874,0.0013082137444956003,-0.0032295430047292024,-0.00023555728444947218
62.75,0.006173532023873361,8.818183362107546e-05,0.017618422787169456,0.003401312993208311,-0.003480632149726775,0.005945272915388217
62.99,0.040109538460415324,0.02667432119027516,0.027276353238054638,0.022242144777129578,0.032865222533265244,0.03306292364800216
63.24,0.021320313952319335,0.009031093872954154,-0.00012626358606400572,0.008231213240391924,0.003056226360750757,0.0032761097911482317
63.51,-0.0017009348144650352,-0.0005058526770437486,0.0020328731676975413,-0.004749250530113691,0.006763597917912337,-0.013733933370843601
63.74,-0.008677929001894699,0.004897560750071776,-0.0009448374102921367,0.0036207956283350437,0.00036800670684534396,-0.00914393863950789
64.01,-0.0010843956376426474,-0.0095893294994235,-0.001981480243121028,-0.008498246884589148,0.00038094722282171423,-0.011934897738075084
