timestamp,AU1,AU2,AU3,AU4,AU5,AU7
60.013,0.0,0.03934822361546431,0.0531943601160354,0.07440594716580369,0.03275420875420872,0.0772727272727272
60.033,0.0,0.038825757575756875,0.03885853066180887,0.10404221425726788,0.040215488215488156,0.08571428571428534
60.053,0.002822661943028335,0.03213166144200554,0.03123524252850253,0.11369972122660282,0.049077441077441025,0.09074675324675285
60.073,0.027996198047178802,0.02347831765935141,0.013627470822370166,0.10633213859020298,0.06111784511784505,0.10238095238095198
60.093,0.05622281747746194,0.010710553814001373,0.0203400121432908,0.10317934421877066,0.059070707070707024,0.09897186147186106
60.113,0.08162677496471676,0.004114420062695241,0.06715914457262316,0.11237222885968397,0.04328619528619526,0.11125541125541087
60.133,0.06532446211008384,0.0023184430512010073,0.06037914052485956,0.14552635072348327,0.019959595959595955,0.10275974025973987
60.153,0.0370978426798007,0.004636886102402674,0.07731228496255772,0.1744656843223151,0.007542087542087556,0.11356421356421316
60.173,0.00887122324951757,0.004636886102402674,0.02371314848546133,0.16099163679808837,0.0,0.11208513708513666
60.193,0.0,0.0023184430512010073,0.0300546448087427,0.12355635205097565,0.01198653198653199,0.1247835497835497
60.213,0.0,0.0,0.012682992646562299,0.086121067303863,0.032646464646464625,0.1001082251082247
60.233,0.005702929231832737,0.0,0.0190244889698441,0.07619806186114422,0.05330639730639725,0.07543290043290002
60.253,0.013969296350701337,0.006857366771159207,0.0173716521621799,0.06627505641842549,0.05357575757575752,0.05357142857142816
60.273,0.019816238946974273,0.00819618599790944,0.015718815354516132,0.06843223151466865,0.044148148148148124,0.06403318903318862
60.293,0.019960252311414503,0.009535005224659674,0.009377319031234765,0.08051241205363056,0.035744107744107724,0.07449494949494909
60.313,0.014862179210230737,0.0040164576802507,0.01629224853268523,0.09099960175228979,0.03719865319865319,0.08293650793650756
60.333,0.012183530631642637,0.0026776384534998067,0.011603589017067631,0.08890880127439256,0.03967676767676766,0.08373015873015836
60.353,0.016561536910625303,0.001338819226749574,0.03541793159279453,0.08681800079649532,0.0411313131313131,0.06982323232323195
60.373,0.025115930758374372,0.0,0.023814342575726465,0.07845479888490632,0.029225589225589224,0.05512265512265476
60.393,0.04049655808058988,0.0,0.023814342575726465,0.07058940661091188,0.019824915824915825,0.042839105339104955
60.413,0.05305452345977707,0.0007836990595604408,0.0,0.06793442187707412,0.010424242424242424,0.0724927849927846
60.433,0.0598807569342435,0.0007836990595604408,0.0,0.07314482941723079,0.020040404040404025,0.10214646464646422
60.453,0.056021198767245595,0.0007836990595604408,0.004958510422990832,0.0783552369573875,0.027151515151515124,0.10284992784992741
60.473,0.037299461390017004,0.0,0.013155231734466232,0.06298951281030128,0.0342626262626262,0.07137445887445847
60.493,0.0334399032230191,0.0,0.02738986709842763,0.049980087614496155,0.04961616161616159,0.03989898989898949
60.513,0.028975488925372272,0.0,0.030628077986911768,0.03461436346740999,0.06496969696969696,0.03749999999999959
60.533,0.03513926092341368,0.008098223615464308,0.036665992039397764,0.02761184123191282,0.05492255892255892,0.04168470418470379
60.553,0.0306748466257668,0.01417189132706304,0.03875733657154377,0.018253020045134617,0.029521885521885522,0.05348124098124058
60.573,0.02664247242144067,0.020245559038661775,0.04688659515617577,0.018883578919421086,0.00969696969696969,0.05512265512265475
60.593,0.025576773524583037,0.0182210031347962,0.03690211158334974,0.02651666002920472,0.03138047138047136,0.08674242424242384
60.613,0.02154439932025687,0.014824973876697308,0.020576131687242333,0.026649409265896623,0.053063973063973036,0.08762626262626222
60.633,0.024511074627725404,0.018906739811911506,0.004250151791134932,0.018352581972653555,0.05995959595959593,0.1198051948051944
60.653,0.015351824649327434,0.02540491118077254,0.0,0.0069693349263240875,0.046356902356902326,0.09668109668109626
60.673,0.026412051038336336,0.05978970741901707,0.0,0.006172839506172753,0.03275420875420872,0.10717893217893178
60.693,0.01725280105993837,0.06220611285266391,0.0,0.02153856365325892,0.01890909090909089,0.07157287157287118
60.713,0.03450560211987671,0.05466300940438804,0.0055994063280033314,0.04148413646621522,0.009454545454545457,0.08207070707070671
60.733,0.04337682536939427,0.022629310344826906,0.012952843553936,0.05834328952608512,0.00457912457912459,0.05802669552669515
60.753,0.06950084967885017,0.0150862068965517,0.020306280779868666,0.06454931634143092,0.009158249158249155,0.07003968253968215
60.773,0.0629626429332642,0.016131138975965874,0.0147068744518649,0.06036771538563642,0.009158249158249155,0.05514069264069222
60.793,0.04755321293816067,0.011690177638452806,0.007353437225932232,0.054062126642771685,0.00457912457912459,0.06428571428571385
60.813,0.02142918862870477,0.008522727272726573,0.010625379477838032,0.03338643302800998,0.0,0.0597943722943722
60.833,0.024568679973501567,0.003036833855798672,0.0212507589556765,0.03126244524093976,0.0,0.06183261183261141
60.853,0.027564157953858137,0.004310344827585505,0.0318761384335154,0.021604938271604854,0.0,0.0703282828282824
60.873,0.04127423024856707,0.015739289446185304,0.0212507589556765,0.01762246117084819,0.010127946127946123,0.07882395382395342
60.893,0.039142832454851804,0.02844174503657194,0.010625379477838032,0.003982477100756621,0.020363636363636358,0.07581168831168787
60.913,0.03675221060514414,0.046923981191221875,0.0,0.014867914509491521,0.042828282828282827,0.05970418470418428
60.933,0.029465134364469,0.053977272727272006,0.0,0.029735829018983088,0.05516498316498319,0.04359668109668068
60.953,0.020824332498055802,0.0610305642633228,0.0,0.029735829018983088,0.051420875420875416,0.04058441558441519
60.973,0.015927878107088334,0.0439851097178676,0.0,0.014867914509491521,0.03544781144781142,0.04420995670995631
60.993,0.017540827788818804,0.023641588296760007,0.0,0.0,0.03143434343434339,0.0478354978354978
61.013,0.035830525072726736,0.006596133751305472,0.0,0.003816540554891754,0.04339393939393935,0.05178571428571388
61.033,0.0374434747544572,0.01567398119122187,0.008061795857788132,0.009557945041815953,0.06715151515151513,0.06010101010100968
61.053,0.029407529018692938,0.032719435736676405,0.014065978546852398,0.015299349528740153,0.062033670033670024,0.06841630591630547
61.073,0.008035945735764305,0.049307732497386965,0.020070161235916664,0.016792778441523885,0.07383164983164983,0.05580808080808038
61.093,0.0,0.05397727272727204,0.012042096741549798,0.01636134342227522,0.05233670033670033,0.03481240981240938
61.113,0.0,0.06210815047021875,0.006071645415907232,0.01061993893535102,0.055326599326599286,0.01381673881673838
61.133,0.010570580949912171,0.04806687565308184,0.010794036294946565,0.010719500862869954,0.03383164983164979,0.012175324675324247
61.153,0.021141161899824304,0.031021421107627307,0.021486878499628465,0.02017788397716705,0.04140067340067336,0.016017316017315614
61.173,0.02839943546761137,0.0058450888192260715,0.0340012143290827,0.03494623655913968,0.03189225589225586,0.02007575757575718
61.193,0.025087128085486302,0.0041144200626952385,0.027524792552114468,0.03816540554891799,0.03041077441077439,0.02447691197691158
61.213,0.0217748207033612,0.008228840125391138,0.045672266072994204,0.03202575335191812,0.02136026936026936,0.027417027417027017
61.233,0.025835997580575434,0.012049373040751639,0.03737435067125364,0.040023894862604444,0.02795959595959596,0.02386363636363598
61.253,0.018577724012788368,0.01175548589341624,0.035114349321999104,0.054161688570290654,0.0402154882154882,0.017586580086579717
61.273,0.011319450445001303,0.0114615987460815,0.006240302233015765,0.05422806318863659,0.05742760942760938,0.013997113997113614
61.293,0.0,0.018057732497387007,0.003980300883761232,0.031461569095977616,0.08606060606060602,0.016684704184703785
61.313,0.0,0.014237199582026508,0.012750455373405698,0.00869507500331865,0.10857912457912455,0.016738816738816317
61.333,0.009562487398830637,0.010416666666666005,0.023510760304931,0.0,0.10553535353535352,0.014105339105338682
61.353,0.0180592759008036,0.0,0.021520609863050166,0.0,0.08492929292929292,0.0114718614718614
61.373,0.02655606440277657,0.0,0.010760304931524864,0.0,0.06828282828282828,0.013834776334775915
61.393,0.02183242604913734,0.010939132706373407,0.0,0.0,0.07224242424242426,0.011940836940836516
61.413,0.01523661395777527,0.014204545454544774,0.0,0.004812159830080916,0.06855218855218854,0.034036796536796116
61.433,0.008640801866413203,0.01746995820271614,0.0,0.012511615558210449,0.06090235690235688,0.027849927849927448
61.453,0.0038019528212218374,0.0097962382445141,0.0,0.017323775388291416,0.062087542087542046,0.025919913419913048
61.473,0.008496788501973005,0.006530825496342071,0.0,0.015863533784680615,0.07092255892255889,0.0
61.493,0.021198767245600405,0.01609848484848417,0.0,0.011515996283021251,0.05317171717171715,0.0
61.513,0.035801722399838705,0.02566614420062627,0.0,0.009889818133545615,0.026585858585858584,0.0
61.533,0.029205910308476635,0.03853187042842144,0.0,0.009723881587680783,0.0036363636363636515,0.0
61.553,0.014602955154238336,0.04075235109717797,0.0,0.009557945041816,0.017400673400673385,0.006619769119768748
61.573,0.0,0.042972831765934506,0.0,0.006371963361210616,0.036552188552188516,0.013239538239537848
61.593,0.00748869495089147,0.04356060606060538,0.0,0.0031859816806052827,0.06354208754208748,0.022961760461760048
61.613,0.014977389901782904,0.03931556948798257,0.0,0.0,0.08040404040404035,0.021176046176045783
61.633,0.0224660848526743,0.028376436781608474,0.0,0.0,0.06971043771043765,0.019390331890331517
61.653,0.021083556554048203,0.019788401253917773,0.015145382176347132,0.0,0.03908417508417505,0.009668109668109316
61.673,0.029349923672916833,0.01306165099268477,0.028671658908452635,0.004911721757599816,0.00845791245791245,0.004834054834054482
61.693,0.0279673953742907,0.010220741901775705,0.0576469000877011,0.01702508960573468,0.0,0.0
